site_id,pec_id,site_name,owner_applicant,street_address,parcel_id,acres,building_sq_ft,mw_reported,construction_type,build_status,notes,source_link,tax_map_link,date_updated,latitude,longitude,county_fips,county_name,inside_target_county,inside_buffer_zone,source_org,source_url,retrieved_at
284,PEC-PWM-0053,BOURZOU VENTURES LLC (CloudHQ),BOURZOU VENTURES LLC (CloudHQ),10100 HARRY J PARRISH BLVD,7694-87-3694,23.22,"347,876",,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=254673&mtab=property&p=254673,2024-04-10,38.72297975000003,-77.49923144999997,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
161,PEC-LDN-0089,"IAD 41, IAD 42, BLDG P",DIGITAL LOUDOUN 3 LLC,44757 ROUND TABLE PLZ,062493798000,31.73,"789,300",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=062493798000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.008407650000045,-77.45794437999996,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
407,PEC-LDN-0115,Vantage VA 3,VANTAGE DATA CENTERS VA3 LLC/Jeff Tench,19509 BELMONT RIDGE RD,113372932000,104.65,2329165,,New,Proposed,First building complete. This parcel is in the process of being divided,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/950F3AEF-A90A-44A7-9963-3B20A7A8A394?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=113372932000&jur=107&taxyr=2024,2025-08-06,39.07975688989126,-77.50654604971784,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
232,PEC-PWM-0002,KH Data Capital Development,IRON MOUNTAIN DATA CENTERS VA 4/5 SUBSIDIARY LLC,11560 HAYDEN RD, 7596-66-0725,16.72,"201,083",,Complete,Existing,,https://eservice.pwcgov.org/planning/documents/REZ2021-00022.pdf,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=264279,2024-04-10,38.773931290000064,-77.54234199999995,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
29,PEC-FAX-0013,Northrop Grumman Systems Corporation,NORTHROP GRUMMAN SYSTEMS CORP,7555 COLSHIRE DR,0303 28 C2,11.79,"602,257",,Complete,Existing,,,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0303%2028%20%20%20%20%20%20C2&jur=129&taxyr=2025,2024-04-10,38.92187671000005,-77.20684373999995,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
278,PEC-PWM-0047,MANASSAS TECHNOLOGY PARTNERS LLC (Amazon),MANASSAS TECHNOLOGY PARTNERS LLC (Amazon),7505 MASON KING CT,7597-72-1867,7.66,"109,543",,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=214426&mtab=property&p=214426,2024-04-10,38.79125396000005,-77.53829388999999,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
315,PEC-PWM-0082,Amazon Data Center,Amazon Data Services Inc,,,,,,New,Proposed,,https://www.princewilliamtimes.com/news/manassas-to-net-28-million-in-land-sale-for-amazon-data-center-but-the-money/article_9be9a116-a505-11ee-a48c-e7a38d4609f7.html,,2024-04-10,38.73384341000006,-77.51592350999994,51153,Prince William,False,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
418,PEC-LDN-0119,NV-9 CYRUSONE,C1 NORTHERN VIRGINIA - STERLING IX LLC,43290 OLD OX RD,124369522000,39.73,525482,135.0,"Operating, Expanding",Existing,Building 1,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=124369522000&jur=107&taxyr=2024&LMparent=20,2025-08-06,38.95866473026646,-77.50507078964587,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
424,PEC-LDN-0162,IAD214,Amazon Data Services Inc,22760 PACIFIC BLV,45195615000,17.09,226456,,Complete,Existing,,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=045195615000&jur=107&taxyr=2025&LMparent=20,2025-08-07,38.98673088991594,-77.4355782601268,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
175,PEC-LDN-0103,IAD Digital Loudoun Plaza,Digital Realty,43940 DIGITAL LOUDOUN PLZ,089291706000,38.21,"1,137,740",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=089291706000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.00082839000003,-77.47920033999998,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
169,PEC-LDN-0097,Red Rum Dr Campus Sabey Data Centers,INTERGATE ASHBURN I LLC,21735 RED RUM DR,088392214000,34.35,"400,232",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=088392214000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.014701160000065,-77.47845565999995,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
324,PEC-STA-0001,Old Potomac Church Data Center,Amazon Data Services Inc,Old Potomac Church Road,39-71A,49.9,"510,000",,New,Proposed,,"https://staffordcountyva.gov/government/departments_p-z/planning_and_zoning/long_range/rezonings,_cups,_comp_plan_amendments/development_review_meetings_new_applications.php",,2024-04-10,38.41132231000006,-77.40424701999996,51153,Prince William,False,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
75,PEC-LDN-0006,MARIES TECH PARK LLC,Amazon Data Services Inc,45761 MARIES RD,030382006000,19.5,"426,710",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=030382006000&jur=107&taxyr=2024,2024-04-10,39.023998560000045,-77.41950270999997,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
201,PEC-LDN-0128,Fadeley Campus,Amazon Data Services Inc,42949 FADELEY LN,162392026000,63.54,"695,321",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=162392026000&jur=107&taxyr=2024&LMparent=20,2024-04-10,38.948955670000025,-77.52147553999998,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
132,PEC-LDN-0062,44490 CHILUM PL,BLUE SLING ACC 2 LLC,44490 CHILUM PL,060182916002,0.0,"87,560",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=060182916002&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.02134109000008,-77.45830078999995,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
438,PEC-LDN-0168,DARAB VENTURES SIX,CloudHQ,22235 LOUDOUN COUNTY PKWY,89496314001,62.91,1538288,,New,Proposed,"LC11 & LC12. Project covers more than one parcel, the acreage represents the combined acreage",https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/CE0FA648-33FE-41A8-AFF4-5DD4C9FAB100,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=land_summary&UseSearch=no&pin=089496314001&jur=107&taxyr=2025&LMparent=20,2025-08-10,39.005964290287764,-77.47724342017152,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
109,PEC-LDN-0040,MCP 22745 & 22755 RELOCATION DRIVE,MCP 22745 & 22755 RELOCATION DRIVE LLC,22745 RELOCATION DR,045175529000,16.69,"251,091",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=045175529000&jur=107&taxyr=2024&LMparent=20,2024-04-10,38.986491060000056,-77.44223348999998,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
338,PEC-LDN-0147,MECP2 ASHBURN 2 LLC,MECP2 ASHBURN 2 LLC,21205 ATLANTIC BLVD,029151508000,5.9393,258716,,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=land_summary&UseSearch=no&pin=029151508000&jur=107&taxyr=2024&LMparent=20,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=land_summary&UseSearch=no&pin=029151508000&jur=107&taxyr=2024&LMparent=20,2024-08-07,39.03041241226236,-77.42901323548652,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
89,PEC-LDN-0020,BEAUMEADE LC PHASE III LLC,BEAUMEADE LC PHASE III LLC,20935 LOUDOUN COUNTY PKWY,041352218000,10.12,"147,600",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=041352218000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.03637940000004,-77.44978928999996,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
244,PEC-PWM-0014,Delvin Technology Park,"STANLEY MARTIN HOMES, LLC",8900 DEVLIN RD,7496-63-4146,269.85,"3,530,000",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://egcss.pwcgov.org/SelfService#/plan/323d298e-a0ad-4dc7-accd-f6b27b404c50,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=264052,2024-04-10,38.76722353000009,-77.57575398999997,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
195,PEC-LDN-0122,Villages at Leesburg,STACK INFRASTRUCTURE,42830 GOLF CLUB RD,149192542000,33.77,"250,000",,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage","https://www.loudountimes.com/0local-or-not/1local/leesburg-town-council-approves-first-data-center/article_568da46e-d674-11ee-90ca-17b0a49acf18.html#:~:text=0-,A%20map%20shows%20the%2034%2Dacre%20property%20in%20the%20Village,by%20the%20Leesburg%20Town%20Council.&text=The%20Leesburg%20Town%20Council%20voted%206%2D1%20Feb.",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=149192542000&jur=107&taxyr=2024,2025-08-06,39.08773407000006,-77.51950043999994,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
387,PEC-PWM-0010,Project Well,WELLINGTON ROAD PROPERTY LLC,6894 WELLINGTON RD,7596-08-1375,43.89,1341019,,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://egcss.pwcgov.org/SelfService#/plan/f91d05d2-9f16-4321-8d9d-8c28831b0c2d?tab=attachments,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=094151,2025-07-12,38.780552290154546,-77.56263538012625,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
301,PEC-PWM-0068A,QTS MANASSAS I DC6 LLC,QTS MANASSAS I DC3 LLC,9480 GODWIN DR,7695-58-1491,0.0,0,,Expansion,Proposed,,https://egcss.pwcgov.org/SelfService#/project/bf056fe5-a489-4e3f-ac62-1a4449179c33?tab=locations,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=246763,2024-04-10,38.75037986000006,-77.51286911999995,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
252,PEC-PWM-0021,MICROSOFT CORPORATION,MICROSOFT CORPORATION,7745 Piney Branch Ln,7497-80-6210,2.0,"200,000",,New,Proposed,,https://egcss.pwcgov.org/SelfService#/plan/99b2ba0d-f246-4c99-b44a-b4b2ccda56bf,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=067772&mtab=property&p=067772,2024-04-10,38.78410351000008,-77.56772938999995,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
152,PEC-LDN-0081,BLUE SLING ACC 9,BLUE SLING ACC 9 LLC,21745 SIR TIMOTHY DR,061361948000,18.82,"362,100",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=061361948000&jur=107&taxyr=2024,2024-04-10,39.01549243000004,-77.46757942999996,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
146,PEC-LDN-0075,CLOUD HQ LC3,LOHRASP VENTURES LLC,44631 WAXPOOL RD,061285496000,15.38,"585,593",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=061285496000&jur=107&taxyr=2024,2024-04-10,39.01115409000004,-77.45961025999998,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
52,PEC-FAQ-0008,Warrenton Amazon Data Center,Amazon Data Services Inc,719 BLACKWELL RD,6984-69-2419-000,41.71,"220,000",,New,Proposed,,https://www.fauquiernow.com/news/business/warrenton-town-council-approves-amazon-data-center-proposal/article_3913e82e-ad0a-11ed-83f3-538a8a5bb411.html,https://gis.vgsi.com/fauquierva/Parcel.aspx?pid=27419,2024-04-10,38.72947429000004,-77.7875309,51153,Prince William,False,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
295,PEC-PWM-0064,QTS MANASSAS I DC6 LLC,QTS MANASSAS I DC6 LLC C/O BLACKSTONE PROPERTY ADVISORS,9540 GODWIN DR,7695-47-4075,0.0,"269,091",,Expansion,Proposed,,https://egcss.pwcgov.org/SelfService#/project/0c44cca2-aaaa-4c97-8b2b-e2bb17ee1980?tab=moreinfo,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=081575,2024-04-10,38.754379280000066,-77.50989722999998,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
444,PEC-LDN-0174,Ashburn Data Center,SCOREBOARD LANDCO BORROWER LLC,21300 COACH GIBBS DR,42363888000,44.4,1176000,,Redevelopment,Proposed,Former site of the Washington Commanders training facility,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/f2ea6049-532c-4cf9-b48c-f45534a9f87d?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=042363888000&jur=107&taxyr=2025,2025-08-10,39.026970289715926,-77.44412715029165,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
427,PEC-LDN-0047,DCT DULLES DOWNS Land Bay A,DCT DULLES DOWNS LLC,45111 LOUDOUN DOWNS LN,45282657000,22.69,287460,,Complete,Existing,Data center built in 2016,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=045282657000&jur=107&taxyr=2025,2025-08-08,38.991178089754534,-77.44136697956314,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
404,PEC-LDN-0118A,Dulles Commerce,PROLOGIS-EXCHANGE 43461 OLD OX ROAD LLC,23700 PEBBLE RUN PL,124398485000,16.88,441175,,Expansion,Proposed,,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/f6c352b4-2c45-42eb-8aa1-1f4aa98da3b9?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=124398485000&jur=107&taxyr=2025,2025-08-06,38.96196847967973,-77.49829258041564,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
72,PEC-LDN-0003,NV-8 CYRUSONE,C1 NORTHERN VIRGINIA - STERLING VIII LLC,45905 MARIES RD,030296913000,9.68,"154,100",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=030296913000&jur=107&taxyr=2024,2024-04-10,39.021245550000046,-77.41336557999995,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
450,PEC-LDN-0060,ACC4 Digital Realty,Digital Realty,44480 HASTINGS DR,060178810000,17.15,286865,,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=060178810000&jur=107&taxyr=2024,2025-08-11,39.01794392991957,-77.46266039981785,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
118,PEC-LDN-0048,DIGITAL STERLING PREMIER,DIGITAL STERLING PREMIER LLC,22574 PACIFIC BLVD,045299249000,13.8,"258,252",,Complete,Existing,,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?sIndex=0&idx=1,2024-04-10,38.99003896000005,-77.43467402999994,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
264,PEC-PWM-0033,"KH DATA CAPITAL BUILDING 4 LLC
C/O IRON MOUNTAIN GLOBAL REAL ESTATE","KH DATA CAPITAL BUILDING 4 LLC
C/O IRON MOUNTAIN GLOBAL REAL ESTATE",11680 HAYDEN RD,7596-47-5780,12.0,"165,230",,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=228118&mtab=property&p=228118,2024-04-10,38.77804577000006,-77.54706932999994,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
258,PEC-PWM-0027,SI NVA02 LLC,STACK INFRASTRUCTURE,9720 HORNBAKER RD,7595-85-3439,12.47,"224,652",,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=263058&mtab=property&p=263058,2025-07-15,38.74435198000002,-77.53293038999993,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
281,PEC-PWM-0050,Alligned Data Centers (Balls Ford),PROPCO LLC,10920 BALLS FORD RD,7597-95-8953,28.35,"1,275,141",,New,Proposed,,https://egcss.pwcgov.org/SelfService#/plan/5c7da087-98bf-4549-8e76-1e6eb1934083?tab=attachments,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=227933,2024-04-10,38.799275120000054,-77.52802399999996,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
381,PEC-PWM-0081,Mid-County Industrial Park,MINNIEVILLE CAPITAL ACQUISITION,14901 DUMFRIES RD,7991-45-0874,64.4,664715,,New,Proposed,This project covers multiple parcels. The total acreage has been represented here. Proffers amended in 2024 to increase the square footage. New footage represented here.,https://egcss.pwcgov.org/SelfService#/plan/3dd0c08d-d7fa-483c-8e0f-1913eb303cd0,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=155883&mtab=property&p=155883,2025-07-11,38.63155983011224,-77.4115294302146,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
235,PEC-PWM-0004,AMAZON DATA SERVICES INC,AMAZON DATA SERVICES INC,15435 JOHN MARSHALL HWY,7298-41-4524,38.5,"453,174",,Complete,Existing,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=014988&mtab=property&p=014988,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=014988,2025-07-15,38.81593816000004,-77.65224835999999,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
172,PEC-LDN-0100,QTS DATA CENTER ASH3-DC1,QTS,22291 SHELLHORN RD,089100937000,14.3,"310,717",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=089100937000&jur=107&taxyr=2024&LMparent=20,2024-04-10,38.99803500000007,-77.47548064999997,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
421,PEC-LDN-0156,MERCURE BUSINESS PARK LOT 4A1B,Chuck Kuhn,"44122 MERCURE CIR , STERLING",91482155000,5.84,101579,,Redevelopment,Proposed,Currently flex warehouse,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/78825fb5-186a-4f08-ad04-930ece5b609e?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=091482155000&jur=107&taxyr=2025,2025-08-06,38.98479095031497,-77.48216318036893,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
78,PEC-LDN-0009,CYXTERA COLOCATION,MEDINA DC 2 ASSETS LLC,21110 RIDGETOP CIR,030399036000,8.49,"135,500",,Complete,Existing,"Shown as ""Storage Warehouse""",https://cloudandcolocation.com/datacenters/cyxtera-sterling-data-center-iad1-c/,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=030399036000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.02480140000005,-77.41233466999995,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
410,PEC-LDN-0138A,NVA06 Campus,STACK INFRASTRUCTURE,19265 COMPASS CREEK PKWY,234371847001,8.9,388150,24.0,Complete,Existing,SI NVA06A,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/permit/c5987365-88d6-4775-92c7-1ee4c5fdc8d3?tab=attachments,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=land_summary&UseSearch=no&pin=234371847001&jur=107&taxyr=2025&LMparent=20,2025-08-06,39.08022813021679,-77.56472753037184,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
